#ID	subwn	Landuse	Irrigation	Area	Water_Source	WHC8_m	Initial_fill_fraction	WL2CP_year	ILR_Flag	Notes																
1794	3	2	1	12285.83655	4	0.360536546	0	0	0																	
1795	3	2	1	80632.01173	3	0.332230764	0.25000695	0	0																	
1796	3	2	1	232653.4408	1	0.309295862	0	0	0																	
1797	3	2	1	1011934.563	4	0.406478638	0	0	0																	
1798	3	2	1	162824.2696	4	0.20336032	0	0	0																	
1799	3	2	1	709267.6676	4	0.393023692	0	0	0																	
1800	4	2	1	41473.93411	4	0.388098912	0	0	0																	
1801	3	2	1	481742.4437	4	0.4	0	0	0																	
1802	4	2	1	1353606.666	4	0.38502914	0	0	0																	
1803	3	2	1	817.9401408	4	0.4	0	0	0																	
1804	4	2	1	143997.1713	4	0.4	0	0	0																	
1805	4	2	1	546116.6774	1	0.4	0	0	0																	
1806	3	2	555	14106.72141	999	0.38	0	0	0																	
1807	3	2	555	12527.14387	999	0.38	0	0	0																	
1808	3	2	555	2199.335696	999	0.38	0	0	0																	
1809	3	2	555	49537.25427	999	0.38	0	0	0																	
1810	3	2	555	4866.478392	999	0.38	0	0	0																	
1811	3	2	555	12698.61249	999	0.38	0	0	0																	
1812	3	2	555	12947.08885	999	0.38	0	0	0																	
1813	3	2	555	1668.114121	999	0.38	0	0	0																	
1814	3	2	555	9099.730455	999	0.38	0	0	0																	
1815	3	2	555	15028.94806	999	0.380961324	0	0	0																	
1816	3	2	555	5697.977859	999	0.38	0	0	0																	
1817	3	2	555	14702.72591	999	0.384036798	0	0	0																	
1818	3	2	555	13885.26245	999	0.399157072	0	0	0																	
1819	3	2	555	44129.81888	999	0.386802368	0	0	0																	
1820	3	2	555	20966.73749	999	0.38	0	0	0																	
1821	3	2	555	12813.66727	999	0.38	0	0	0																	
1822	3	2	555	24078.44108	999	0.38	0	0	0																	
1823	3	2	555	30420.10839	999	0.289426286	0	0	0																	
1824	3	2	555	11435.62154	999	0.4	0	0	0																	
1825	3	2	555	23583.57889	999	0.4	0	0	0																	
1826	3	2	555	28299.30829	999	0.4	0	0	0																	
1827	3	2	555	29024.64406	999	0.4	0	0	0																	
1828	3	2	555	7567.752977	999	0.4	0	0	0																	
1829	3	2	555	5622.198638	999	0.4	0	0	0																	
1830	3	2	555	36487.49278	999	0.4	0	0	0																	
1831	3	2	555	33589.56173	999	0.4	0	0	0																	
1832	3	2	555	12150.22011	999	0.390287576	0	0	0																	
1833	3	2	555	8301.155223	999	0.397396264	0	0	0																	
1834	3	2	555	19001.9996	999	0.380905882	0	0	0																	
1835	3	2	555	1807.561318	999	0.4	0	0	0																	
1836	3	2	555	18444.2255	999	0.130321704	0	0	0																	
1837	3	2	555	21363.16177	999	0.12	0	0	0																	
1838	3	2	555	8375.027101	999	0.123075536	0	0	0																	
1839	3	2	555	4708.001856	999	0.12	0	0	0																	
1840	3	2	555	68678.74451	999	0.328265678	0	0	0																	
1841	3	2	555	13735.41031	999	0.387086054	0	0	0																	
1842	3	2	1	62151.85176	5	0.235119042	0	0	0																	
1843	3	2	1	221503.0724	5	0.300789302	0	0	0																	
1844	3	2	1	14960.47347	5	0.132439748	0	0	0																	
1845	3	2	1	8352.608806	5	0.130139578	0	0	0																	
1846	3	2	1	751.3508015	5	0.12	0	0	0																	
1847	3	2	1	331.6678622	5	0.198341228	0	0	0																	
1848	3	2	1	13673.66867	5	0.194441972	0	0	0																	
1849	3	2	1	2389.089549	5	0.12	0	0	0																	
1850	3	2	1	7590.744573	5	0.066450356	0	0	0																	
1851	3	2	555	7264.229405	999	0.088790244	0	0	0																	
1852	3	2	555	3383.504417	999	0.12	0	0	0																	
1853	3	2	555	1828.536919	999	0.12	0	0	0																	
1854	3	2	555	2388.406066	999	0.12	0	0	0																	
1855	3	2	1	40025.71426	1	0.129701046	0	0	0																	
1856	4	2	1	125238.9517	4	0.399983298	0	0	0																	
1857	4	2	1	114284.5058	2	0.399679282	0.250000449	0	0																	
1858	4	2	1	57735.38956	1	0.4	0	0	0																	
1859	4	2	1	11684.85427	1	0.4	0	0	0																	
1860	4	2	1	139320.7095	1	0.4	0	0	0																	
1861	3	2	1	87564.21813	4	0.4	0	0	0																	
1862	4	2	1	2423.17784	4	0.4	0	0	0																	
1863	3	2	1	125663.6093	3	0.263104048	0.249996154	0	0																	
1864	3	2	1	49531.34333	3	0.380958298	0.250001117	0	0																	
1865	3	2	2	125192.7605	2	0.4	0.2305	2006	0																	
1866	3	2	2	86080.14524	2	0.37999333	0.229477712	2006	0																	
1867	3	2	2	109125.363	2	0.4	0.2305	2006	0																	
1868	3	2	2	100991.1522	2	0.4	0.2305	2006	0																	
1869	3	2	2	176915.2316	3	0.4	0.2305	2005	0																	
1870	3	2	2	177344.8227	3	0.4	0.2305	2005	0																	
1871	3	2	2	121608.8185	3	0.39306157	0.109652032	0	0																	
1872	3	2	1	110285.8568	3	0.387696848	0.250002033	0	0																	
1873	3	2	2	712318.7295	3	0.398853234	0.230448175	2005	0																	
1874	3	2	2	267254.7805	3	0.391137482	0.230059772	2005	0																	
1875	3	2	1	593695.5761	3	0.399810544	0.250005913	0	0																	
1876	1	2	1	82444.93047	3	0.4	0.25	0	0																	
1877	1	2	2	37554.95736	2	0.363316952	0.098160848	0	0																	
1878	4	2	1	45740.94608	2	0.384848014	0.249994794	0	0																	
1879	1	2	1	15212.47006	2	0.374896972	0.250002019	0	0																	
1880	1	2	2	62090.39136	2	0.39911409	0.230460418	2004	0																	
1881	1	2	2	85469.22315	2	0.38657795	0.229824283	2004	0																	
1882	4	2	1	57814.71863	2	0.373108142	0.249994544	0	0																	
1883	4	2	1	24346.73829	2	0.39570387	0.249997555	0	0																	
1884	4	2	1	58759.22176	2	0.4	0.25	0	0																	
1885	3	2	1	35463.50862	2	0.4	0.25	0	0																	
1886	4	2	1	69246.96928	2	0.4	0.25	0	0																	
1887	1	2	2	402701.8464	2	0.335863606	0.226773603	2001	1																	
1888	1	2	1	6764.647053	2	0.211767834	0.249990752	0	0																	
1889	1	2	2	73567.41443	2	0.381047348	0.229525282	2006	1																	
1890	1	2	555	40927.15612	4	0.2	0	0	0																	
1891	1	2	1	16007.45902	2	0.249103694	0.249996293	0	0																	
1892	1	2	1	85212.71405	1	0.225003998	0	0	1																	
1893	1	2	1	1219.7197	1	0.2	0.25	0	0																	
1894	1	2	1	10610.53659	1	0.2	0.25	0	0																	
1895	3	2	1	370962.1389	4	0.14495284	0	2008	0																	
1896	1	2	1	101486.7037	4	0.226447852	0	0	0																	
1897	3	2	1	143125.2715	2	0.12	0.25	0	0																	
1898	1	2	2	494988.9369	2	0.296609134	0.064013538	2008	0																	
1899	1	2	2	63095.25648	2	0.2	0.0039795	0	0																	
1900	1	2	2	14425.52647	2	0.191884004	0.004147818	0	0																	
1901	1	2	2	7606.152099	2	0.2	0.0039795	0	0																	
1902	1	2	2	18174.77142	2	0.164147372	0.004848692	0	0																	
1903	1	2	1	56115.69124	3	0.399524458	0.24999721	0	0																	
1904	1	2	1	16584.6517	3	0.394126324	0.249995989	0	0																	
1905	1	2	1	87.28716891	3	0.247427994	0.249991923	0	0																	
1906	1	2	1	83665.47382	3	0.398245746	0.249996393	0	0																	
1907	1	2	1	260498.8285	3	0.371702208	0.249998515	0	0																	
1908	1	2	1	212308.631	3	0.397094974	0.250003164	0	0																	
1909	1	2	1	121405.6388	3	0.379293804	0.250004084	0	0																	
1910	1	2	1	14538.20631	3	0.2	0.25	0	0																	
1911	1	2	1	114.3780108	3	0.2	0.25	0	0																	
1912	1	2	2	12424.33188	1	0.209837274	0	2008	0																	
1913	1	2	2	24063.63915	1	0.215168732	0	2008	0																	
1914	1	2	1	119980.8086	1	0.295168624	0	0	0																	
1915	1	2	1	22519.62419	1	0.22	0	0	0																	
1916	1	2	1	176008.0055	1	0.218993664	0	0	0																	
1917	1	2	1	36922.44275	1	0.22	0	0	0																	
1918	1	2	1	52702.16461	1	0.22	0	0	0																	
1919	1	2	1	24492.74381	1	0.22001025	0	0	0																	
1920	1	2	1	11779.22068	1	0.219667462	0	0	0																	
1921	1	2	1	14189.09375	1	0.22	0	0	0																	
1922	1	2	2	107809.3375	1	0.339664424	0	0	0																	
1923	1	2	2	280827.5812	1	0.383065078	0	0	0																	
1924	1	2	2	2202.871867	1	0.234309142	0.014561318	0	0																	
1925	1	2	1	87185.98242	1	0.31079382	0	0	0																	
1926	1	2	2	249172.8614	1	0.392224102	0	0	0																	
1927	1	2	2	113774.4389	1	0.38535194	0	0	0																	
1928	1	2	2	110876.0562	2	0.22819458	0.008252825	0	0																	
1929	1	2	2	28254.24096	2	0.203081484	0.003919117	0	0																	
1930	1	2	2	21826.06311	1	0.399855346	0	0	0																	
1931	1	2	1	46206.97565	2	0.357563482	0.249997565	0	0																	
1932	1	2	1	89745.06516	1	0.311497188	0	0	0																	
1933	1	2	1	365927.9507	1	0.38971347	0	0	0																	
1934	1	2	1	291284.6117	4	0.366325828	0	0	0																	
1935	1	2	2	38687.81421	3	0.354587186	0.094423886	0	0																	
1936	1	2	2	146593.0175	1	0.316773774	0	0	1																	
1937	1	2	1	10187.93806	3	0.266330586	0.250008837	0	0																	
1938	1	2	1	17.80891004	1	0.2	0.25	0	0																	
1939	1	2	1	42613.17274	1	0.205495688	0	0	0																	
1940	1	2	1	79637.43256	4	0.4	0	0	0																	
1941	1	2	1	124892.6153	2	0.294885776	0.249995103	0	0																	
1942	1	2	1	42084.36134	4	0.343633664	0	0	0																	
1943	1	2	2	0.343818164	2	0.2	0.0039795	0	0																	
1944	1	2	2	3273.655055	2	0.219213456	0.003630708	0	0																	
1945	1	2	2	726.6048268	2	0.2	0.0039795	0	0																	
1946	2	2	1	228051.9612	1	0.381177132	0.250001881	0	0																	
1947	2	2	1	42251.11507	1	0.387113678	0.250004083	0	0																	
1948	2	2	1	81646.84162	1	0.371467368	0.249995041	0	0																	
1949	2	2	1	22457.51146	1	0.2	0.25	0	0																	
1950	2	2	1	13271.44253	1	0.20000092	0.24999885	0	0																	
1951	2	2	1	6429.232471	1	0.212016532	0.250004089	0	0																	
1952	2	2	1	27.74832585	5	0.2	0	0	0																	
1953	2	2	1	144049.4035	1	0.279376276	0.250003332	0	0																	
1954	2	2	1	11507.49322	1	0.20227075	0.250011433	0	0																	
1955	2	2	1	86.36799074	1	0.237389158	0.249990355	0	0																	
1956	2	2	1	2991.349485	1	0.147652588	0.249999004	0	0																	
1957	1	2	2	492845.2606	3	0.4	0.2305	2004	0																	
1958	2	2	1	64205.95581	5	0.34112731	0	0	0																	
1959	2	2	1	32940.74983	5	0.363757074	0	0	0																	
1960	2	2	1	11139.00463	5	0.4	0	0	0																	
1961	1	2	1	10895.64528	5	0.4	0	0	0																	
1962	2	2	1	19178.84033	5	0.328881334	0	0	0																	
1963	1	2	1	14153.30612	5	0.350601596	0	0	0																	
1964	2	2	1	4505.014442	5	0.2	0	0	0																	
1965	2	2	1	57220.64184	5	0.2	0	0	0																	
1966	2	2	1	29110.76165	5	0.359005012	0	0	0																	
1967	1	2	1	12413.98505	5	0.380737902	0	0	0																	
1968	2	2	1	28124.21305	5	0.215033594	0	0	0																	
1969	3	2	1	7068.684588	5	0.12	0	0	0																	
1970	1	2	1	22.90781944	5	0.12	0	0	0																	
1971	2	2	1	79724.26665	5	0.352331036	0	0	0																	
1972	2	2	1	3161.462727	5	0.286501958	0	0	0																	
1973	1	2	2	183327.9318	3	0.395385242	0.23026909	2004	0																	
1974	1	2	1	461878.2497	3	0.2297401	0.249999891	0	0																	
1975	1	2	1	82143.20872	3	0.235619414	0.250000622	0	0																	
1976	1	2	1	3209.39129	3	0.066523156	0.250003172	0	0																	
1977	1	2	1	498001.0345	3	0.35701815	0.250001295	0	0																	
1978	1	2	1	110997.7959	3	0.201708582	0.238762771	2005	1																	
1979	1	2	1	16851.48824	3	0.205522936	0.249996429	0	0																	
1980	1	2	1	85163.73692	3	0.214241038	0.224795868	2005	1																	
1981	1	2	1	48673.35103	1	0.177124012	0	0	1																	
1982	1	2	1	29755.35192	3	0.237533006	0.250007361	0	1																	
1983	1	2	1	211.8233643	3	0.2	0.25	0	0																	
1984	3	2	1	16319.18006	5	0.12332729	0	0	0																	
1985	1	2	1	2053.131879	5	0.12	0	0	0																	
1986	1	2	1	97754.26338	5	0.291766084	0	0	0																	
1987	1	2	1	8248.544048	5	0.249228006	0	0	0																	
1988	1	2	1	7239.805274	5	0.235067206	0	0	0																	
1989	1	2	1	195534.9891	3	0.381873688	0.250004132	0	0																	
1990	1	2	1	138264.2362	3	0.396099036	0.250000608	0	0																	
1991	1	2	1	270422.0577	1	0.38929197	0	0	1																	
1992	1	2	2	3870.828645	5	0.21768924	0	0	0																	
1993	1	2	2	19629.54953	5	0.38720314	0	0	0																	
1994	1	2	2	14147.90337	5	0.308423466	0	0	0																	
1995	1	2	2	3693.280439	5	0.273670934	0	0	0																	
1996	3	2	2	1077.641793	5	0.395998012	0	0	0																	
1997	1	2	2	33051.17329	5	0.384860616	0	0	0																	
1998	3	2	2	8161.80691	5	0.378893204	0	0	0																	
1999	1	2	2	8079.610272	5	0.399712844	0	0	0																	
2000	3	2	2	12160.08191	5	0.302230676	0	0	0																	
2001	1	2	2	9992.951431	5	0.36083112	0	0	0																	
2002	3	2	2	26889.28691	5	0.300562448	0	0	0																	
2003	3	2	2	3043.047329	3	0.399829314	0.112027804	2008	0																	
2004	3	2	2	5274.05768	3	0.389276214	0.108286863	0	0																	
2005	3	2	1	11427.44613	3	0.397633012	0.250004393	2008	0																	
2006	1	2	1	1735.098126	3	0.081998114	0.249999652	0	0																	
2007	1	2	1	213029.4474	3	0.30980833	0.249993278	0	1																	
2008	1	2	1	107.4617169	3	0.2	0.25	0	0																	
2009	1	2	1	1512.64957	3	0.239588644	0.24999098	0	0																	
2010	1	2	1	163641.0354	3	0.303683732	0.249996928	0	1																	
2011	1	2	1	129.8261643	3	0.22	0.25	0	0																	
2012	1	2	1	59579.44997	1	0.373545458	0	0	0																	
2013	3	2	1	5025.754245	5	0.268961702	0	0	0																	
2014	3	2	1	4111.338597	5	0.2	0	0	0																	
2015	3	2	1	45727.00934	5	0.19992198	0	0	0																	
2016	1	2	1	1673.024124	2	0.392592168	0.250004987	0	0																	
2017	1	2	1	7895.954261	1	0.260964394	0.249995791	0	0																	
2018	4	2	555	4070.688593	5	0.121776756	0	0	0																	
2019	4	2	1	5508.961314	2	0.351388832	0.249993716	0	0																	
2020	4	2	555	631.5641073	5	0.12	0	0	0																	
2021	5	2	1	3.164707483	2	0.2	0.25	0	0																	
2022	1	2	1	19.47547679	2	0.4	0.25	0	0																	
2023	5	2	1	818.9916958	4	0.4	0	0	0																	
2024	4	2	1	1.295593739	4	0.34	0	0	0																	
2025	4	2	1	125.8602651	4	0.34	0	0	0																	
2026	5	2	1	11807.51063	4	0.3866512	0	0	0																	
2027	5	2	2	957.5088678	4	0.4	0	0	0																	
2028	5	2	2	14702.47029	4	0.391272988	0	0	0																	
2029	1	2	555	22975.58617	999	0.36975987	0	0	0																	
2030	5	2	2	77.52022686	2	0.2	0.0039795	0	0																	
2031	1	2	2	2931.07834	2	0.192248022	0.004139965	0	0																	
2032	3	2	1	2857.390883	4	0.4	0	0	0																	
2033	3	2	1	2168.636094	4	0.4	0	0	0																	
2034	3	2	2	1073.702929	2	0.4	0.11208625	0	0																	
2035	4	2	1	2460.614059	2	0.376214862	0.250003414	0	0																	
2036	3	2	1	3899.130522	4	0.354870962	0	0	0																	
2037	3	2	1	638.6629077	2	0.12	0.25	0	0																	
2038	2	2	1	2190.836068	5	0.12	0	0	0																	
2039	1	2	1	929.9860649	3	0.084175734	0.25000079	0	0																	
2040	3	2	1	161.2669447	5	0.12	0	0	0																	
2041	3	2	2	123.1085764	5	0.4	0	0	0																	
2042	3	2	2	442.6241058	5	0.353837644	0	0	0																	
2043	1	2	1	1710.324568	3	0.21168647	0.249992359	0	0																	
2044	5	2	555	77268.03249	5	0.12	0	0	0																	
2045	9	2	1	22838.07273	999	0.2	0.25	0	1																	
2046	9	6	555	12920.08065	999	0	0	0	0																	
2047	9	6	555	2846.085134	999	0	0	0	0																	
2048	9	6	555	1015.172664	999	0	0	0	0																	
2049	9	6	555	479.5867505	999	0	0	0	0																	
2050	9	6	555	1426.738686	999	0	0	0	0																	
2051	9	6	555	55.40887629	999	0	0	0	0																	
2052	9	6	555	420.6959143	999	0	0	0	0																	
2053	9	6	555	8744.613465	999	0	0	0	0																	
2054	9	6	555	3108.212413	999	0	0	0	0																	
2055	9	6	555	2388.148662	999	0	0	0	0																	
2056	9	6	555	2290.305306	999	0	0	0	0																	
2057	9	6	555	1313.931525	999	0	0	0	0																	
2058	1	6	555	227.883598	999	0.12	0	0	0																	
2059	1	6	555	74.27113169	999	0.134333112	0	0	0																	
2060	1	6	555	137790.316	999	0.07378954	0	0	0																	
2061	8	6	555	28207.71002	999	0.185725444	0	0	0																	
2062	1	6	555	1019.171028	999	0.170516614	0	0	0																	
2063	6	6	555	5682.598566	5	0.34	0	0	0																	
2064	6	6	555	2217.751175	999	0.051670354	0	0	0																	
2065	6	6	555	6450.55584	999	0.075788016	0	0	0																	
2066	1	6	555	2223.876883	999	0.12	0	0	0																	
2067	5	6	555	3358.635375	999	0	0	0	0																	
2068	1	6	555	62852.40473	999	0.01635899	0	0	0																	
2069	1	6	555	4712.305583	999	0	0	0	0																	
2070	5	6	555	3431.765543	999	0.2	0	0	0																	
2071	6	6	555	5429.719954	999	0.07230556	0	0	0																	
2072	6	6	555	1089.769029	999	0.11490333	0	0	0																	
2073	6	6	555	18209.93445	999	0.304193626	0	0	0																	
2074	1	6	555	9590.179376	999	0.383247644	0	0	0																	
2075	1	6	555	1043.497425	999	0.2	0	0	0																	
2076	5	6	555	10523.66426	999	0.024640376	0	0	0																	
2077	1	6	555	12857.21275	999	0.10073525	0	0	0																	
2078	1	6	555	30650.74886	999	0	0	0	0																	
2079	3	6	555	2583.330765	999	0.359269964	0	0	0																	
2080	3	6	555	1922.627713	999	0.38	0	0	0																	
2081	3	6	555	3536.53495	999	0.041850066	0	0	0																	
2082	3	6	555	1732.384389	999	0.4	0	0	0																	
2083	3	6	555	192.6384755	999	0.4	0	0	0																	
2084	3	6	555	456.6777742	999	0.4	0	0	0																	
2085	1	6	555	551.6254991	999	0.4	0	0	0																	
2086	1	6	555	679.8753333	999	0.2	0	0	0																	
2087	1	6	555	274.6130602	999	0.2	0	0	0																	
2088	1	6	555	1200.736284	999	0.00028162	0	0	0																	
2089	1	6	555	1497.093584	999	0	0	0	0																	
2090	2	6	555	1447.630153	999	0.2	0	0	0																	
2091	3	6	555	1080.745451	999	0	0	0	0																	
2092	1	6	555	8682.555216	999	0.003842552	0	0	0																	
2093	3	6	555	5788.348692	999	0.021081758	0	0	0																	
2094	1	6	555	17739.2123	999	0.035878938	0	0	1																	
2095	1	6	555	1315.735162	999	0.043293556	0	0	0																	
2096	3	6	555	3689.238056	999	0.129231634	0	0	0																	
2097	3	6	555	22655.55612	999	0.015805696	0	0	0																	
2098	1	6	555	1986.162623	999	0	0	0	0																	
2099	1	6	555	3029.371384	999	0.260511268	0	0	0																	
2100	1	6	555	48.16199963	999	0.334355664	0	0	0																	
2101	1	6	555	454.2249565	999	0	0	0	0																	
2102	1	6	555	36785.90778	999	0.010942002	0	0	0																	
2103	1	6	555	13246.20206	999	0.09957071	0	0	0																	
2104	1	6	555	32844.84712	999	0.0001262	0	0	0																	
2105	1	6	555	974.6423979	999	0	0	0	0																	
2106	1	6	555	10592.72726	999	0.0753757	0	0	0																	
2107	1	6	555	9177.254867	999	0.012395958	0	0	0																	
2108	1	6	555	9632.820121	999	0.060776576	0	0	0																	
2109	1	6	555	16620.21193	999	0.004579232	0	0	0																	
2110	1	6	555	755.4698278	999	0.200877656	0	0	0																	
2111	1	6	555	802.2284006	999	0	0	0	0																	
2112	1	6	555	9707.442961	999	0.003023488	0	0	0																	
2113	1	6	555	4438.543211	999	0	0	0	0																	
2114	1	6	555	55483.6068	999	0.024193972	0	0	0																	
2115	1	6	555	1675.489108	999	0	0	0	0																	
2116	1	6	555	1256.494986	999	0.04673637	0	0	0																	
2117	5	6	555	231.4676457	999	0	0	0	0																	
2118	5	6	555	295.9266605	999	0.413379542	0	0	0																	
2119	1	6	555	1105.468233	999	0	0	0	0																	
